"","name","count"
"163","cant wait see pictures",2
"164","happy st pattys day",3
"165","can already tell going",2
"166","i can already tell",2
"167","follow please d x",3
"168","cant tell i think",2
"169","i cant tell i",2
"170","i dont love anymore",2
"171","just best thing ever",2
"172","♡♡ im love just",2
"173","follow ♡♡ im love",2
"174","im love just notice",2
"175","love just notice please",2
"176","please follow ♡♡ im",2
"177","i wanna bake something",2
"178","i got much done",2
"179","i wish i could",2
"180","rt i wish i",2
"181","now i remember i",3
"182","right place right time",3
"183","it may seem like",2
"184","seem like big deal",2
"185","i think i might",9
"186","i cant wait try",3
"187","let us know think",7
"188","i think i finally",3
"189","see everyone else saw",2
"190","i feel like im",11
"191","happy th birthday to",2
"192","would make my day",2
"193","macho man randy savage",2
"194","cant wait till next",3
"195","two years ago today",2
"196","cant wait see ya",2
"197","if ship doesnt come",2
"198","ship doesnt come swim",2
"199","good schools need good",2
"200","schools need good libraries",2
"201","why good schools need",2
"202","ive seen long time",2
"203","i think hes done",2
"204","good morning good morning",3
"205","cant wait see new",3
"206","at least i dont",3
"207","i wanna go home",2
"208","rt just reported hazard",2
"209","using waze drive social",2
"210","today i dont know",4
"211","i fall love i",3
"212","i didnt see anything",2
"213","i dont think i",21
"214","better way start day",2
"215","i want know i",4
"216","middle school high school",2
"217","i think im addicted",3
"218","i just got back",4
"219","i cant stop laughing",2
"220","i love new video",2
"221","up early i dont",2
"222","best thing ever happen",2
"223","dont even understand i",2
"224","i honestly dont even",2
"225","i thought i got",2
"226","may th mark calendars",2
"227","i feel like going",3
"228","last night we great",2
"229","night we great time",2
"230","i need go bed",2
"231","great people talk ideas",2
"232","small people talk others",2
"233","free unlimited group classes",2
"234","week free unlimited group",2
"235","i just saw guy",2
"236","i dont really know",6
"237","concert going much fun",2
"238","todays ny times crossword",2
"239","i think i just",5
"240","most people i talk",2
"241","i dont like people",2
"242","weekend let us know",2
"243","i need someone talk",3
"244","enjoy little things life",2
"245","well i can say",3
"246","ive ever experienced i",2
"247","that awkward moment youre",3
"248","ever since i little",2
"249","i cant think anything",2
"250","i wish i say",3
"251","i cant wait i",4
"252","thanks rt great day",2
"253","justin bieber selena gomez",3
"254","ive never seen someone",2
"255","i absolutely love i",2
"256","jealous i want go",2
"257","got feeling kinda special",2
"258","how can i get",4
"259","can i get rt",3
"260","i mean say i",2
"261","text message hey asleep",2
"262","let know ya think",2
"263","i guess im just",2
"264","new york new york",4
"265","i really just want",4
"266","thanks much i will",2
"267","i dont need think",2
"268","mcclellin olb boise state",2
"269","shea mcclellin olb boise",2
"270","next time i go",2
"271","i will likely go",2
"272","i didnt even know",7
"273","dark skin doesnt burn",2
"274","myth dark skin doesnt",2
"275","rt myth dark skin",2
"276","lol i think might",2
"277","sure i think i",2
"278","dont know im getting",2
"279","i dont know im",5
"280","rt i dont know",2
"281","thank rts we appreciate",2
"282","good luck today sir",2
"283","oh well better luck",2
"284","i dont think either",2
"285","though i dont think",2
"286","good friends good times",2
"287","know im talkin bout",2
"288","im still trying decide",2
"289","i think i found",4
"290","thanks follow look forward",2
"291","if need help getting",2
"292","tell friends follow us",2
"293","thanks much following us",2
"294","i will admit i",3
"295","best teacher i ever",2
"296","feel close right now",2
"297","i feel close right",2
"298","i know i just",3
"299","i think im gonna",3
"300","im gonna go home",2
"301","follow me on instagram",2
"302","cant wait see will",2
"303","looking forward meeting tomorrow",2
"304","i need i need",2
"305","i wish i retweet",2
"306","happy cinco de mayo",4
"307","i posted last week",2
"308","last week i think",2
"309","right now i just",6
"310","have great weekend everyone",2
"311","you really dont mind",2
"312","no school for me",2
"313","i wont able make",2
"314","need follows try site",3
"315","let us know can",4
"316","us know can help",3
"317","birthday please what kind",2
"318","donuts boyz like dd",2
"319","happy birthday please what",2
"320","kimberly sashacan sing happy",2
"321","kind donuts boyz like",2
"322","please what kind donuts",2
"323","sashacan sing happy birthday",2
"324","shoutout kimberly sashacan sing",2
"325","sing happy birthday please",2
"326","what kind donuts boyz",2
"327","facebookpj win freepizza normal",2
"328","normal messaging rates apply",2
"329","text facebookpj win freepizza",2
"330","hope everyone good day",2
"331","i just dont think",2
"332","program next year i",2
"333","i like i dont",2
"334","i think im just",2
"335","i think i used",2
"336","i really think i",2
"337","cant thank enough checkin",2
"338","enough checkin musicians feature",2
"339","thank enough checkin musicians",2
"340","we cant thank enough",2
"341","cant wait next week",2
"342","only the good die",3
"343","the good die young",3
"344","book the runelords making",2
"345","the runelords making film",2
"346","i cant believe youre",2
"347","i just wish i",3
"348","amazing i cant wait",4
"349","i cant wait till",6
"350","just got home work",2
"351","following hope great week",2
"352","thank following hope great",2
"353","i dont know u",2
"354","like bad news bears",2
"355","looked like bad news",2
"356","one person can make",2
"357","i just cant stop",3
"358","i dont know anything",5
"359","tick tock tick tock",3
"360","the one thing i",3
"361","i cant wait see",17
"362","i dont even want",4
"363","happy st paddys day",2
"364","week come join us",2
"365","whitney houston i will",2
"366","i really hope i",5
"367","really hope i get",4
"368","you dont want miss",2
"369","and its gonna be",2
"370","antonio is this thursday",2
"371","at club fuego and",2
"372","be a foam party",2
"373","biggest teen night in",2
"374","club fuego and its",2
"375","fuego and its gonna",2
"376","gonna be a foam",2
"377","in san antonio is",2
"378","is this thursday at",2
"379","its gonna be a",2
"380","night in san antonio",2
"381","san antonio is this",2
"382","teen night in san",2
"383","the biggest teen night",3
"384","this thursday at club",2
"385","thursday at club fuego",2
"386","haha i dont think",2
"387","please follow biggest fan",3
"388","i dont want get",2
"389","check music wwwkingbabajamescom thank",2
"390","music wwwkingbabajamescom thank u",2
"391","wwwkingbabajamescom thank u much",2
"392","rt you bet i",2
"393","i didnt buy anything",2
"394","can eat whatever i",2
"395","eat whatever i want",2
"396","i can eat whatever",2
"397","dc concert meetngreet austintodc",2
"398","washington dc concert meetngreet",2
"399","america takes forty billion",2
"400","billion dollars year spends",2
"401","crime america takes forty",2
"402","dollars year spends little",2
"403","forty billion dollars year",2
"404","organized crime america takes",2
"405","spends little office supplies",2
"406","takes forty billion dollars",2
"407","year spends little office",2
"408","hope everyone great day",4
"409","thanks rt much appreciated",2
"410","i love u much",2
"411","key success key failure",2
"412","know key success key",2
"413","music makes world go",2
"414","i really hope isnt",2
"415","i love oh much",2
"416","always right place time",2
"417","course i steered bob",2
"418","ive always right place",2
"419","of course i steered",2
"420","place time of course",2
"421","right place time of",2
"422","time of course i",2
"423","let us know need",7
"424","us know need help",2
"425","followfollow if need follows",2
"426","follows try site profile",2
"427","i interested followfollow if",2
"428","if need follows try",2
"429","interested followfollow if need",2
"430","dont even know i",2
"431","i dont even know",11
"432","go see avengers movie",2
"433","martin luther king day",2
"434","im little high summertime",2
"435","i feel like luckiest",2
"436","let us know turns",2
"437","cant wait gonna fun",2
"438","i love song i",2
"439","go red for women",2
"440","i guess i can",4
"441","dont feel like youre",2
"442","dont know going youll",2
"443","if dont know going",2
"444","know going youll end",2
"445","can still get big",2
"446","i really dont like",2
"447","follow i will follow",2
"448","two door cinema club",2
"449","dont worry i will",2
"450","i know im late",3
"451","throw ceremonial first pitch",2
"452","will throw ceremonial first",2
"453","san diego city council",2
"454","i hit followers ill",2
"455","first day school tomorrow",2
"456","out to all my",2
"457","every single one of",3
"458","follow love muchd♥ suscribed",3
"459","love muchd♥ suscribed every",3
"460","muchd♥ suscribed every single",3
"461","of your videos youtube",3
"462","one of your videos",3
"463","please follow love muchd♥",3
"464","please please follow love",3
"465","single one of your",3
"466","suscribed every single one",3
"467","videos youtube plz follow",3
"468","your videos youtube plz",3
"469","make wish come true",3
"470","funny melody sounds like",2
"471","melody sounds like memory",2
"472","when i think i",2
"473","for the first time",2
"474","i glad i one",2
"475","did i miss something",3
"476","i get sleep tomorrow",2
"477","its going beautiful day",2
"478","can assist better understand",2
"479","emotional tool can assist",2
"480","kanjoyas emotional tool can",2
"481","tool can assist better",2
"482","dont know i want",2
"483","amazing show last night",2
"484","happy mothers day mom",5
"485","become silent things matter",2
"486","begin end day become",2
"487","day become silent things",2
"488","end day become silent",2
"489","lives begin end day",2
"490","matter martin luther king",2
"491","our lives begin end",2
"492","silent things matter martin",2
"493","things matter martin luther",2
"494","can make smile just",2
"495","someday will retweet neversaynever",2
"496","today someday will retweet",2
"497","i feel like playing",2
"498","know i feel like",6
"499","let guide highest self",2
"500","i care i care",2
"501","every time i watch",3
"502","this i dont watch",2
"503","feel like i just",4
"504","i think i write",2
"505","sometimes i think i",3
"506","back i feel like",3
"507","ah im so excited",2
"508","i still feel like",2
"509","late s early s",8
"510","s early s i",2
"511","im pretty sure i",6
"512","happy birthday to me",2
"513","cant wait hear ur",2
"514","i still need get",2
"515","so glad i got",5
"516","i think i still",2
"517","i will never understand",2
"518","now i wish i",2
"519","learning letters front back",2
"520","it doesnt matter one",2
"521","creating george bernard shaw",2
"522","finding life creating george",2
"523","isnt finding life creating",3
"524","life creating george bernard",2
"525","life isnt finding life",3
"526","i thought i one",2
"527","ive ever seen life",2
"528","great time thanks using",2
"529","time thanks using showclix",2
"530","i will get back",2
"531","dm email i want",2
"532","couple months ago i",2
"533","i cant wait give",2
"534","follow ill follow back",3
"535","cant wait see next",3
"536","confidently direction dreams live",2
"537","direction dreams live life",2
"538","go confidently direction dreams",2
"539","imagined henry david thoreau",2
"540","ipod shuffle skipping songs",2
"541","putting ipod shuffle skipping",2
"542","whats schedule looking like",2
"543","onofre nuclear power plant",2
"544","san onofre nuclear power",2
"545","it takes one time",2
"546","rt i know right",2
"547","i cant wait summer",2
"548","i miss much i",2
"549","get real rewards just",5
"550","real rewards just watching",5
"551","rewards just watching tv",5
"552","we wish best luck",3
"553","day love much dear",2
"554","go big go home",3
"555","pm i just woke",2
"556","looking forward seeing friends",2
"557","last night i thought",2
"558","i just dont like",4
"559","steve steve steve steve",2
"560","and i thought i",3
"561","i will definitely try",2
"562","comments follow mytservicecom improving",2
"563","follow mytservicecom improving taxi",2
"564","items comments follow mytservicecom",2
"565","lost items comments follow",2
"566","mytservicecom improving taxi quality",3
"567","possible lost items comments",2
"568","yes possible lost items",2
"569","st patricks day parade",2
"570","yay now i can",2
"571","idk thats supposed mean",2
"572","i guess things happen",2
"573","well i dont know",2
"574","i hope i can",9
"575","cant wait see either",2
"576","i know my mom",2
"577","so much work i",2
"578","excited for new jonas",2
"579","for new jonas album",2
"580","one thing i know",3
"581","i love you so",4
"582","love you so much",3
"583","thank have great day",2
"584","get mom mothers day",2
"585","i set mind i",2
"586","the silk tie likes",3
"587","what i thinking i",2
"588","its getting closer closer",2
"589","control what need idiot",2
"590","enough gun control what",2
"591","gun control what need",2
"592","we enough gun control",2
"593","what need idiot control",2
"594","can u please follow",5
"595","oh ok cool i",2
"596","just now getting around",2
"597","new stuff coming soon",2
"598","takes one person make",2
"599","i just wanna go",2
"600","today i wish i",2
"601","traffic tweet brought tacobell",3
"602","tweet brought tacobell accident",2
"603","we look forward seeing",5
"604","can i get one",2
"605","join us pm est",2
"606","i know hes one",2
"607","i just dont know",3
"608","available customer area now",2
"609","dynamic ip pptpltpsstp server",2
"610","its available customer area",2
"611","much d we appreciate",2
"612","time i still think",2
"613","can someone please explain",2
"614","former penn state defensive",2
"615","can make dreams come",2
"616","like nicki yellow like",2
"617","nicki yellow like madonna",2
"618","is hot account related",2
"619","i didnt say i",3
"620","follow me i need",2
"621","follow i can dm",2
"622","i need help i",2
"623","not sure i can",3
"624","happy mothers day beautiful",3
"625","mothers day beautiful mommy",2
"626","closes another door opens",2
"627","door closes another door",2
"628","one door closes another",2
"629","when one door closes",2
"630","i went whole foods",2
"631","i thought meant i",2
"632","carried haters spread fools",2
"633","haters spread fools accepted",2
"634","rumors carried haters spread",2
"635","spread fools accepted idiots",2
"636","oh well least i",2
"637","i really looking forward",4
"638","things im looking forward",2
"639","hope everyone great weekend",3
"640","hope youre enjoying weekend",2
"641","feels like whole world",3
"642","i just wanna see",2
"643","to honest i think",2
"644","i know i keep",2
"645","lol i know i",2
"646","will game time decision",2
"647","i dont think able",2
"648","the price greatness responsibility",2
"649","i cant wait read",4
"650","now i cant wait",4
"651","awesome cant wait see",2
"652","i really dont understand",3
"653","is weird i want",2
"654","dont matter matter dont",2
"655","mind dont matter matter",2
"656","did i miss anything",2
"657","linebackers ever play game",2
"658","pretty please cherry top",3
"659","the harp irish pub",2
"660","toothbrush express offers great",2
"661","i just feel like",2
"662","dont care people think",2
"663","and i thank god",2
"664","right now im watching",2
"665","never thought id say",3
"666","thought id say i",2
"667","thanks much and thanks",2
"668","safe happy thanksgiving weekend",2
"669","r featuring ross lynch",2
"670","but i cant blame",2
"671","i dont know start",2
"672","who wants go see",2
"673","like kid candy store",2
"674","be there for you",2
"675","thank much im glad",2
"676","i will come back",2
"677","i cant seem get",2
"678","i really need get",6
"679","i just saw thought",2
"680","feel like i need",7
"681","red hot chili peppers",4
"682","happy mothers day wife",2
"683","“ that awkward moment",2
"684","i know its real",3
"685","so i know its",3
"686","if first dont succeed",3
"687","yeah i know i",2
"688","wishful thinking i know",2
"689","i dont understand y",2
"690","weather f partly cloudy",2
"691","i dont know people",4
"692","cant wait get back",2
"693","special pile human excrement",2
"694","great weekend teflers see",2
"695","have great weekend teflers",2
"696","weekend teflers see next",2
"697","not sure i feel",2
"698","next time i will",3
"699","i wish i forget",2
"700","issued severe thunderstorm warning",3
"701","nws issued severe thunderstorm",3
"702","i look forward reading",3
"703","i dont even like",5
"704","the show must go",2
"705","am i one thinks",2
"706","i dont want go",4
"707","i love i dont",2
"708","i love you i",3
"709","follow me would mean",2
"710","me would mean so",2
"711","please follow me would",2
"712","would mean so much",2
"713","im just trying get",2
"714","afraid give good go",2
"715","dont afraid give good",2
"716","give good go great",2
"717","go great john d",2
"718","good go great john",2
"719","great john d rockefeller",2
"720","capitalism a love story",2
"721","i feel like well",2
"722","i wish i see",2
"723","no one will ever",4
"724","one will ever tell",2
"725","know thats good bad",2
"726","i need start getting",2
"727","come see us soon",2
"728","i just started twitter",2
"729","dont see big deal",2
"730","real love never dies",2
"731","big room full bad",2
"732","one big room full",2
"733","may delay time will",2
"734","you may delay time",2
"735","please follow follow back",2
"736","i really dont want",4
"737","i know will never",2
"738","leadership conference looking forward",2
"739","i didnt know people",2
"740","dont know i feel",4
"741","man i dont know",2
"742","i think i read",2
"743","keeps getting better better",2
"744","lol i think i",2
"745","i might well get",2
"746","next time i see",2
"747","dont hate im just",2
"748","hate im just necessarily",2
"749","im just necessarily excited",2
"750","every time i sit",2
"751","if really want get",3
"752","u get money u",2
"753","it doesnt matter industry",2
"754","i know right i",5
"755","get noticed knoe will",3
"756","impossible get noticed knoe",3
"757","knoe will happen someday",3
"758","noticed knoe will happen",3
"759","will happen someday neversaynever",3
"760","rt have great week",2
"761","thanks rt have great",4
"762","paulina st chicago il",2
"763","great way start semester",2
"764","i think i probably",3
"765","i thought i heard",3
"766","cant wait tomorrow night",2
"767","i try tell people",3
"768","i come home ill",2
"769","every time i read",3
"770","buy one get one",4
"771","one get one free",3
"772","never thought id see",2
"773","dont even feel like",2
"774","body hollywood body club",4
"775","max the body hollywood",4
"776","the body hollywood body",4
"777","trainer max the body",4
"778","if go back time",2
"779","helping us spread word",2
"780","seeing think like man",3
"781","that awkward moment u",2
"782","lie someone trusts never",2
"783","never lie someone trusts",2
"784","never trust someone lies",2
"785","someone trusts never trust",2
"786","trusts never trust someone",2
"787","saying i love you",2
"788","this day lord made",2
"789","oh goodness sounds amazing",2
"790","like right now lol",2
"791","secret skwirl best success",2
"792","the big bang theory",3
"793","i wish i didnt",2
"794","i havent seen forever",3
"795","i think i got",5
"796","last night much fun",2
"797","happy st patricks day",8
"798","i mean i know",2
"799","i think can agree",5
"800","i choice i can",2
"801","love child i dont",2
"802","dont forget follow google",2
"803","following twitter dont forget",2
"804","thanks following twitter dont",2
"805","twitter dont forget follow",2
"806","i eat sleep breathe",2
"807","when i get back",2
"808","wait til i get",3
"809","when life gives lemons",2
"810","let us know questions",2
"811","i cant believe already",2
"812","dont think i like",2
"813","get see weekend first",2
"814","i get see weekend",2
"815","rt“ i get see",2
"816","see weekend first competition",2
"817","i will let know",4
"818","thanks birthday wishes everyone",2
"819","just gets better better",2
"820","i know i i",2
"821","rt if you love",2
"822","can whatever i want",2
"823","i can whatever i",2
"824","i dont want know",2
"825","feel like i want",2
"826","if i dollar every",2
"827","thats probably best option",2
"828","sometimes i just want",2
"829","national cherry blossom festival",2
"830","what great way start",3
"831","call number please friends",2
"832","friends birthday she happy",2
"833","number please friends birthday",2
"834","please call number please",2
"835","please friends birthday she",2
"836","u really think i",2
"837","done junior year college",2
"838","you can even leave",2
"839","help us spread word",2
"840","i spend much time",3
"841","i know i feel",2
"842","i think i know",4
"843","dont hate player game",2
"844","i dont remember seeing",2
"845","well goes without saying",2
"846","kerfuffle new favorite word",2
"847","sure let us know",2
"848","you wont want miss",2
"849","we will let know",2
"850","we hope great weekend",3
"851","next week i will",2
"852","i kid i kid",2
"853","cant wait see th",2
"854","much cant wait see",2
"855","know like back hand",2
"856","i think safe say",2
"857","i hope great birthday",2
"858","i ever heard life",2
"859","all i do is",3
"860","i do is win",2
"861","adam yauch beastie boys",2
"862","i can see little",2
"863","happy bday love ya",2
"864","i watched whole thing",2
"865","can you follow me",2
"866","you follow me back",2
"867","account related sexy girls",2
"868","if one thing another",2
"869","prayers go family friends",3
"870","i guess just depends",2
"871","follow promise will follow",2
"872","promise will follow back",2
"873","but i think will",2
"874","i think will ok",2
"875","happy birthday i hope",3
"876","i guess i didnt",2
"877","it also doesnt help",2
"878","i can think someone",2
"879","did receive we love",2
"880","message release pluto twintapes",2
"881","pluto twintapes did receive",2
"882","receive we love feedback",2
"883","release pluto twintapes did",2
"884","sent message release pluto",2
"885","twintapes did receive we",2
"886","we sent message release",2
"887","that awkward moment realize",2
"888","day i wish i",2
"889","get one chance make",2
"890","many people i know",2
"891","viggle get real rewards",2
"892","dr martin luther king",2
"893","mothers day gift mom",2
"894","i honestly think going",2
"895","cant wait see yall",2
"896","happy new year east",2
"897","new year east coast",2
"898","thanks follow looking forward",4
"899","i mean dont get",2
"900","i wish i just",3
"901","sometimes i wish i",3
"902","i dont even think",4
"903","i want see avengers",2
"904","i just saw tweet",2
"905","i get home i",2
"906","latest campaign finance report",2
"907","any fool can criticize",2
"908","can criticize condemn complain",2
"909","complain fools benjamin franklin",2
"910","condemn complain fools benjamin",2
"911","criticize condemn complain fools",2
"912","fool can criticize condemn",2
"913","i know i want",4
"914","i hear birds chirping",2
"915","dont know many people",2
"916","i dont know many",4
"917","the deep blue sea",2
"918","chance win gift card",3
"919","every single day i",2
"920","everyone came last night",2
"921","last night i think",2
"922","i can just go",2
"923","i just trying make",2
"924","i couldnt even get",2
"925","i cant believe i",8
"926","cant wait get started",2
"927","i will continue i",2
"928","i cant wait get",5
"929","blazer fans nba fan",2
"930","blog soon knicks bulls",2
"931","bulls thunder blazer fans",2
"932","fans nba fan check",2
"933","games tnt video blog",2
"934","got picks tonights games",2
"935","i got picks tonights",2
"936","knicks bulls thunder blazer",2
"937","nba fan check rt",2
"938","picks tonights games tnt",2
"939","soon knicks bulls thunder",2
"940","thunder blazer fans nba",2
"941","tnt video blog soon",2
"942","tonights games tnt video",2
"943","video blog soon knicks",2
"944","i love much wish",2
"945","im sure theres joke",2
"946","i couldnt believe i",3
"947","i really want see",2
"948","i feel bad i",2
"949","mothers happy mothers day",3
"950","hope youre good weekend",2
"951","just like old times",2
"952","thats i dont like",2
"953","good morning happy friday",3
"954","th career home run",2
"955","nice guys finish last",2
"956","along lotus dance team",2
"957","dance music along lotus",2
"958","dance team abqs best",3
"959","djs jroc justin george",2
"960","edm dance music along",2
"961","hip hop edm dance",2
"962","hop edm dance music",2
"963","jroc justin george play",2
"964","lotus dance team abqs",3
"965","music along lotus dance",2
"966","team abqs best danceclub",2
"967","tonight djs jroc justin",2
"968","first time ive seen",3
"969","ny red cross auto",3
"970","red cross auto update",3
"971","i love so much",2
"972","elite trainer max the",3
"973","hope youre great time",2
"974","how i met your",2
"975","i met your mother",2
"976","we need catch soon",2
"977","it doesnt make sense",2
"978","i can get car",2
"979","thanks for the follow",2
"980","dont think ive done",2
"981","a months ago i",2
"982","i dont need fancy",2
"983","you know i love",4
"984","i can say i",5
"985","omg i cant believe",2
"986","let know can help",2
"987","can ruin present worrying",2
"988","change past can ruin",2
"989","past can ruin present",2
"990","ruin present worrying future",2
"991","i guess i just",5
"992","i guess i dont",3
"993","christmas happy new year",4
"994","merry christmas happy new",3
"995","thanks rt happy wednesday",2
"996","day doesnt get better",2
"997","i can always count",3
"998","i wish i lived",2
"999","americas best dance crew",2
"1000","or maybe i just",2
"1001","probably best thing i",2
"1002","fool shame fool twice",3
"1003","shame fool twice shame",3
"1004","rt new blog post",2
"1005","former british prime minister",2
"1006","take i can get",2
"1007","i think i love",3
"1008","i will get one",2
"1009","now i dont want",2
"1010","right now i dont",2
"1011","im excited i cant",2
"1012","i just finished mi",3
"1013","just finished mi run",3
"1014","excited i cant wait",2
"1015","i must admit i",5
"1016","bet didnt see coming",2
"1017","does anyone else think",3
"1018","pm come see us",2
"1019","just saw hunger games",2
"1020","ursula burns xerox ceo",2
"1021","i mean i think",2
"1022","i thought i gonna",2
"1023","just now i just",2
"1024","bless productive day everyone",3
"1025","have bless productive day",3
"1026","i guess i will",2
"1027","us current account deficit",2
"1028","im gonna need lot",2
"1029","i can see window",2
"1030","sorry i didnt get",3
"1031","i can help you",2
"1032","i think i take",2
"1033","i cant wait start",2
"1034","in honor mothers day",2
"1035","stop careless care less",2
"1036","can interview wednesday wallingford",2
"1037","interview wednesday wallingford ct",2
"1038","wednesday wallingford ct show",2
"1039","i can just get",3
"1040","if i can just",3
"1041","i find i can",4
"1042","i just discovered i",2
"1043","cant wait see everyone",2
"1044","cant go day without",2
"1045","looking forward spending time",3
"1046","felt like i just",2
"1047","and i also think",2
"1048","i know i wont",2
"1049","think i know i",2
"1050","let know next time",2
"1051","i can stay awake",2
"1052","if i dont get",2
"1053","i wish i wasnt",3
"1054","know i can get",3
"1055","girls i cant wait",2
"1056","i think therefore i",2
"1057","thank much means lot",2
"1058","cant wait get home",2
"1059","can make feel inferior",2
"1060","feel inferior without consent",2
"1061","inferior without consent eleanor",2
"1062","make feel inferior without",2
"1063","without consent eleanor roosevelt",2
"1064","i pray god gives",2
"1065","ex i havent seen",2
"1066","so far i like",3
"1067","cant wait till i",3
"1068","link let us know",2
"1069","art collaboration god artist",2
"1070","artist less artist better",2
"1071","collaboration god artist less",2
"1072","god artist less artist",2
"1073","day brings happy sleep",2
"1074","wellspent day brings happy",2
"1075","i dont know much",4
"1076","follow hope youre entertained",4
"1077","hope youre entertained read",4
"1078","thanks follow hope youre",5
"1079","long time ago its",3
"1080","im pretty sure im",4
"1081","us know need anything",2
"1082","welcome let us know",2
"1083","ease k running app",2
"1084","just completed week day",2
"1085","mi run pace minmi",2
"1086","minmi ease k running",2
"1087","pace minmi ease k",2
"1088","run pace minmi ease",2
"1089","i just really want",2
"1090","as much i love",4
"1091","thanks following looking forward",3
"1092","im just going go",2
"1093","i look forward watching",2
"1094","can i just say",2
"1095","weave plus tax bow",2
"1096","i still cant believe",5
"1097","i cant get rid",2
"1098","breast cancer awareness month",2
"1099","daily sketch writing inspiration",2
"1100","your daily sketch writing",2
"1101","happy birthday best friend",2
"1102","ago galaxy far far",2
"1103","galaxy far far away",3
"1104","bluefield west virginia weather",2
"1105","weather bluefield west virginia",2
"1106","west virginia weather f",2
"1107","look forward seeing guys",2
"1108","cant think better way",2
"1109","cant remember last time",5
"1110","around time last year",2
"1111","cant wait till can",2
"1112","friends meet new ones",2
"1113","old friends meet new",2
"1114","see old friends meet",2
